typeid,target,location,navtype,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.2652403+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.2662414+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.4557626+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.4567632+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.6370993+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.6370993+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.8199682+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:00.8209689+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.0192027+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.0202038+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.2179617+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.2189628+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.4141977+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.4151992+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.6227731+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.6237737+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.8163697+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:01.8173678+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.0251298+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.0261309+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.2306848+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.2316854+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.4403506+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.44135+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.6504248+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.6514255+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.8328948+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:02.8338937+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.0460561+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.0465556+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.2610191+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.2615194+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.4678078+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.4678078+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.669213+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:03.6697125+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.5749014+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.5759025+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.7673955+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.7749014+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.9733346+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:04.9743352+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:05.1938461+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.RemoteAccess, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:05.1948459+02:00,3,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Hardware, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:09.7219477+02:00,1,,0Win:vsWindowTypeDocument Hardware.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Hardware.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Facility, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:51.5088711+02:00,1,,0Win:vsWindowTypeDocument Facility.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Facility.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:57.2023851+02:00,3,,0Win:vsWindowTypeDocument Facility.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Facility.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Facility, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:08:57.615685+02:00,3,,0Win:vsWindowTypeDocument Facility.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Facility.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Language, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:09:16.8729334+02:00,1,,0Win:vsWindowTypeDocument Language.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Language.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.SecurityModel.Heartbeat, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:10:12.7413915+02:00,1,,0Win:vsWindowTypeDocument Heartbeat.cs,0Doc:CSharp \XPRDLocationData\SecurityModel\Heartbeat.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Language, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:10:15.2179741+02:00,1,,0Win:vsWindowTypeDocument Language.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Language.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Db.EFConfiguration.AdministrationModel.LanguageMap, XPRDLocationDb",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:10:27.2169119+02:00,1,,0Win:vsWindowTypeDocument LanguageMap.cs,0Doc:CSharp \XprdLocationDb\EFConfiguration\AdministrationModel\LanguageMap.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Network, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:11:05.989042+02:00,1,,0Win:vsWindowTypeDocument Network.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Network.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:11:19.8916262+02:00,3,,0Win:vsWindowTypeDocument Network.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Network.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AdministrationModel.Network, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:11:20.2520678+02:00,3,,0Win:vsWindowTypeDocument Network.cs,0Doc:CSharp \XPRDLocationData\AdministrationModel\Network.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Db.EFConfiguration.AdministrationModel.AddressMap, XPRDLocationDb",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:19:06.0876152+02:00,1,,0Win:vsWindowTypeDocument AddressMap.cs,0Doc:CSharp \XprdLocationDb\EFConfiguration\AdministrationModel\AddressMap.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.AnalyticModel.CarbonReading, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:21:36.0359843+02:00,1,,0Win:vsWindowTypeDocument CarbonReading.cs,0Doc:CSharp \XPRDLocationData\AnalyticModel\CarbonReading.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:23:43.6823731+02:00,3,,0Win:vsWindowTypeDocument StdUnitExtensions.cs,0Doc:CSharp \XPRDLocationData\Extensions\StdUnitExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.Extensions.StdUnitExtensions, XPRDLocationData",2,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:23:46.2334789+02:00,1,,0Win:vsWindowTypeDocument StdUnitExtensions.cs,0Doc:CSharp \XPRDLocationData\Extensions\StdUnitExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:23:46.9942996+02:00,3,,0Win:vsWindowTypeDocument StdUnitExtensions.cs,0Doc:CSharp \XPRDLocationData\Extensions\StdUnitExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:XPRD.Location.Data.Extensions.StdUnitExtensions, XPRDLocationData",3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:23:50.2091178+02:00,3,,0Win:vsWindowTypeDocument StdUnitExtensions.cs,0Doc:CSharp \XPRDLocationData\Extensions\StdUnitExtensions.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,3b57a7ad-dc1f-4c6d-96be-c73ef2658985,0.1004-Default,2016-05-16T11:23:54.1720088+02:00,3,,0Win:vsWindowTypeDocument StdUnitExtensions.cs,0Doc:CSharp \XPRDLocationData\Extensions\StdUnitExtensions.cs
