typeid,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:19:23.9870921,1,00:00:15.2210038,0Win:vsWindowTypeDocument NuGet - Solution,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:19:42.3147792,1,00:00:10.9172432,0Win:vsWindowTypeToolWindow Error List,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:20:06.9508348,1,00:00:14.0478798,0Win:vsWindowTypeToolWindow Error List,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:20:24.5373328,1,00:00:19.3450678,0Win:vsWindowTypeToolWindow Error List,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:20:53.7566518,1,00:00:04.0750532,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:21:03.2367546,1,00:00:06.5766079,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:21:13.5368632,1,00:00:00.9752918,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:21:17.6773907,1,00:00:06.8007239,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:21:29.1524308,1,00:00:24.0613427,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:21:58.9325092,1,00:00:00.3955014,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:22:12.4861979,1,00:00:11.2233201,0Win:vsWindowTypeDocument packages.config,0Doc:XML \Assemble\Web\packages.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:22:26.7577713,1,00:00:02.7532338,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:22:38.9958844,1,00:00:53.9291814,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:27:04.5103536,1,00:00:06.7770937,0Win:vsWindowTypeDocument app.config,0Doc:XML \Assemble\Web.Tests\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:27:14.8824926,1,00:00:07.8979018,0Win:vsWindowTypeDocument NLog.config,0Doc:XML \Assemble\WebClient\NLog.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:27:26.0801844,1,00:00:09.0552057,0Win:vsWindowTypeDocument app.config,0Doc:XML \Assemble\Web\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:27:43.8502499,1,00:00:00.4330031,0Win:vsWindowTypeDocument app.config,0Doc:XML \Assemble\Web\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:30:24.0438204,1,00:00:01.2960870,0Win:vsWindowTypeDocument app.config,0Doc:XML \Assemble\Web\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:33:29.1083645,1,00:00:20.3190557,0Win:vsWindowTypeDocument app.config,0Doc:XML \Assemble\Web\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:33:53.6017779,1,00:00:15.5751255,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:35:14.5226173,1,00:00:00.2581150,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:35:35.2458581,1,00:00:01.1261413,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:35:59.940863,1,00:00:02.8634420,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:36:14.5268097,1,00:00:00.1360597,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:40:01.1031072,1,00:00:00.3375001,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:40:06.0978967,1,00:00:02.9310436,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:42:24.876514,1,00:00:00.5312159,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:43:00.1728666,1,00:00:04.2728350,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:43:13.9701076,1,00:00:12.9633950,0Win:vsWindowTypeDocument packages.config,0Doc:XML \Assemble\WebClient.Tests\packages.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:43:37.8658611,1,00:00:19.2369694,0Win:vsWindowTypeDocument packages.config,0Doc:XML \Assemble\WebClient\packages.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:49:16.37918,1,00:00:00.2214533,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:49:56.4775887,1,00:00:00.3350020,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:50:04.834997,1,00:00:00.6270014,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:54:31.6701965,1,00:00:05.6750047,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:54:40.4892937,1,00:00:05.4453252,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:56:11.7538906,1,00:00:06.8630453,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:56:37.0838554,1,00:00:05.8635006,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:57:18.8614586,1,00:00:17.3854521,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:57:39.9703203,1,00:00:25.8428156,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:58:22.4722333,1,00:00:10.0366916,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:58:37.6780902,1,00:00:08.6825946,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:59:03.037598,1,00:00:10.9452915,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:59:17.1887923,1,00:00:04.4838120,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:59:30.0773127,1,00:00:09.9752611,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,03:59:45.9349711,1,00:00:07.6335678,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:00:43.9129819,1,00:00:00.0554901,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:00:47.3306364,1,00:00:02.9615620,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:01:17.9308096,1,00:00:06.9010420,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:01:30.0293525,1,00:00:00.6270009,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:01:36.011854,1,00:00:15.4245905,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:02:03.2102327,1,00:00:07.4672130,0Win:vsWindowTypeToolWindow Unit Test Sessions,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:02:14.468378,1,00:00:41.2063171,0Win:vsWindowTypeToolWindow Unit Test Sessions,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:02:58.7559362,1,00:00:00.7290022,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:03:02.5778743,1,00:00:37.7812940,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:03:44.0215594,1,00:00:04.5915114,0Win:vsWindowTypeToolWindow Unit Test Explorer,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:03:53.9541273,1,00:00:22.8081287,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:04:20.6574068,1,00:00:12.4614615,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:04:36.5374034,1,00:00:03.8393709,0Win:vsWindowTypeToolWindow Unit Test Sessions - SortingArchivedProjectsByName,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:04:49.6622942,1,00:00:00.1864991,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:04:54.5723351,1,00:00:00.5240024,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:05:01.4892978,1,00:00:04.6969349,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:05:09.5671299,1,00:00:02.1097390,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:05:31.6986553,1,00:00:09.6893532,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:05:53.5108347,1,00:00:05.5057934,0Win:vsWindowTypeDocument App.config,0Doc:XML \Assemble\WebClient.Tests\App.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:06:02.9527557,1,00:00:08.3712399,0Win:vsWindowTypeDocument packages.config,0Doc:XML \Assemble\WebClient.Tests\packages.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:06:24.9888713,1,00:00:28.3969880,0Win:vsWindowTypeDocument packages.config,0Doc:XML \Assemble\WebClient\packages.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:07:19.7720898,1,00:00:09.1838964,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\Web.Tests\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:07:32.067864,1,00:00:04.8394111,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\Web.Tests\app.config
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:07:41.2322646,1,00:00:25.7311399,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \Assemble\Web\Attributes\Api\ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:08:10.8198152,1,00:00:02.7333165,0Win:vsWindowTypeDocument ApiLoggingFilter.cs,0Doc:CSharp \Assemble\Web\Attributes\Api\ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:08:20.1757374,1,00:00:10.4458441,0Win:vsWindowTypeDocument ApiLoggingFilter.cs,0Doc:CSharp \Assemble\Web\Attributes\Api\ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:09:14.1240352,1,00:00:22.7869757,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \Assemble\Web\Attributes\Api\ApiLoggingFilter.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:09:39.969048,1,00:00:02.4795880,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:09:49.2230105,1,00:00:41.1933603,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:10:33.5634758,1,00:00:00.3446080,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:10:38.264846,1,00:00:09.7204151,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:10:51.8312005,1,00:00:05.6610987,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:51:09.9996793,1,-00:00:00.0005004,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,04:56:39.2542383,1,-00:00:00.0010001,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:02:09.9190167,1,-00:00:00.0010005,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:08:52.4899748,1,-00:00:00.0009996,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:09:26.3487203,1,-00:00:00.0004997,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:09:54.9436842,1,-00:00:00.0005004,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:10:05.1057859,1,-00:00:00.0010005,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:10:21.9483441,1,-00:00:00.0010000,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:10:58.3829979,1,-00:00:00.0004996,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:11:09.9785965,1,-00:00:00.0004975,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:11:49.4299786,1,00:00:02.5835081,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:12:08.6845589,1,-00:00:00.0009992,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:16:08.4955486,1,-00:00:00.0005000,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:16:18.7825238,1,00:00:00.4054093,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:16:30.9575823,1,-00:00:00.0004988,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:16:39.4556984,1,00:00:01.6693233,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:16:51.2226414,1,-00:00:00.0010021,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:18:37.3625182,1,-00:00:00.0095034,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:18:45.8875844,1,-00:00:00.0009972,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",36b3d5c7-4b1e-44f8-82a9-f3bfc9db91c8,0.1010-Default,05:19:00.2430756,1,-00:00:00.0010001,0Win:vsWindowTypeDocument NuGet: Assemble.WebClient.Tests,0Doc: Assemble.WebClient.Tests.csproj
